id,r_x,r_y,r_z,v_x,v_y,v_z
36469,1.63526,1.7527,-0.834885,187507,-131168,-56530.6
36470,-2.05962,-0.56544,-2.11946,-25082.2,-172458,99037.4
36471,0.433801,-0.431691,-2.65687,-168633,-116620,-7998.07
36472,1.2549,2.60066,-0.114727,-101832,80877.7,181231
36473,-1.7372,1.45544,-0.476485,198504,148067,-44548.4
36474,-2.0455,-1.23934,2.30124,-135153,59148.3,-127834
36475,1.90051,1.58446,0.0550188,-171375,147359,62204.4
36476,-1.0433,-1.49792,-2.47495,-193132,24150.6,64250
36477,-2.72238,-1.47756,0.119265,-100437,167176,-6376.06
36478,-2.11152,-0.678131,0.309346,52802,2906.92,240438
36479,-0.273869,1.77826,-1.44652,-70628.7,172873,167128
36480,1.53628,-1.47065,-1.33452,110772,202977,-61867.6
36481,-1.09605,-2.06711,0.365944,215483,-95494.5,98904.9
36482,2.67984,-1.58165,0.19715,107188,171859,9162.94
36483,-1.827,2.71506,-0.523802,-54172.3,-1652.04,184254
36484,-1.34456,-0.145198,-3.06602,110428,-149985,-48711.7
36485,2.87315,-0.136427,-0.385082,-15132,108598,-146407
36486,-0.00745123,-2.59924,-0.528213,153705,-39608.8,161896
36487,-2.42568,-1.7171,-0.299657,91145.6,-128169,94448.7
36488,-1.56052,1.85899,-0.011232,175735,165671,1498.29
36489,1.15433,-2.44466,2.63509,130949,103173,17010.9
36490,0.347972,-2.29243,-0.69481,-90509.5,-66552.8,216160
36491,-2.1278,2.219,-0.281128,123750,140533,-15510
36492,-2.77497,-0.0693163,-0.837446,4615.81,221814,-5419.03
36493,-2.66222,-1.00785,0.0762811,54110.4,-220422,990.519
36494,-0.42382,2.41679,0.32576,2195.26,-32625.2,236421
36495,0.517387,1.60687,1.92742,-92752.9,-121654,173362
36496,-2.31133,1.15622,-0.963907,85000.6,204741,69612
36497,3.23019,-0.422843,0.994618,-35633.8,-153671,95367.2
36498,0.843002,2.43209,-1.34829,154785,-114018,-105289
36499,1.45812,0.644875,0.996078,181250,-84768.3,-169207
36500,1.98377,-1.50957,0.979144,-36109,-167253,-148161
36501,-1.81985,-1.05857,1.5512,-77394.3,-127194,-175868
36502,-1.06592,2.3114,0.333184,51388.7,59478.1,-196336
36503,2.01505,1.89239,-0.740126,-142190,153346,-26229.7
36504,2.83444,-0.570077,-1.33667,-77847.9,-120250,-136225
36505,-2.54093,-0.627756,-0.62906,14437.3,-218424,38678.7
36506,2.4017,-0.337661,-0.35474,-15158.1,189769,-139739
36507,-0.731335,1.60898,1.78956,-209953,-36629,-49302.6
36508,-0.649315,1.32158,-2.15202,70636.7,-150324,-160525
36509,2.3526,-1.80919,-0.392616,110872,169972,-27076.8
36510,0.0563629,-1.82121,-1.27938,-254765,-45371.2,30573.4
36511,2.00864,-1.47521,1.60847,-165584,-77208.6,119333
36512,-1.76729,-1.73189,-1.17549,-121091,109909,112010
36513,0.92345,-2.82964,0.710276,-191627,-69399.1,23049.2
36514,1.87308,-0.486413,1.08361,-66512,205562,149527
36515,-1.99065,0.716815,-0.656744,78070.3,235820,-54067
36516,-3.05598,0.685733,-0.357976,31027.4,171413,92517.1
36517,-2.55464,1.20386,0.0520988,54765.9,202950,-4627.77
36518,-0.333766,1.87921,0.719808,255171,98055.6,-10916.6
36519,-0.641619,-2.53231,0.129356,222741,-84364.6,11833.2
36520,-0.652123,-0.0606894,-1.90521,-239926,52398.2,122428
36521,1.19166,2.60962,0.968676,-40039.6,-40828,203327
36522,-2.45224,-0.993859,-0.657869,-95284.9,191944,-25250.4
36523,-0.705044,-0.709644,2.45615,181867,-149568,12735.5
36524,-1.82573,1.223,-1.1948,27232.6,-155508,-171962
36525,1.52678,-2.56205,-0.671006,56997.5,15947,177883
36526,-1.32549,1.96052,1.41784,96707.6,140051,-137979
36527,-0.734228,-2.74452,1.29941,88738.2,54683.5,175691
36528,-2.01355,-0.0311517,-2.89149,-140094,41217.1,95898.2
36529,-0.967653,-0.843917,1.28451,-224210,175475,-99734.2
36530,2.65422,-0.574075,-0.396644,79517.5,82162.8,183197
36531,2.44658,-0.480757,0.730619,2434.88,-222455,-71989.9
36532,1.8063,1.10046,1.15764,116851,-213581,46102.1
36533,-1.6384,1.86684,-1.57954,180544,43182.4,-106701
36534,-0.65701,1.84825,3.59911,103620,-73681.9,82476.1
36535,-1.81831,-0.768335,-0.574887,-74449.5,-31713.8,271121
36536,-0.00420627,-1.98828,0.371344,-264707,-15685.7,-33600
36537,2.16092,1.65229,1.6455,64817.1,58907.3,-184758
36538,1.0666,-2.34746,2.69142,126524,-76559.9,-88498.7
36539,-0.999562,-2.46015,-0.530774,-169281,28112.3,109432
36540,-3.30108,-1.0237,0.80158,32721.6,-158624,75772.6
36541,2.53316,-0.380244,-0.395357,-46280.4,-222896,-27328
36542,0.144277,-2.49704,-1.30607,221985,-3442.64,-19790.4
36543,0.0318784,1.28768,3.31876,-158540,-65959.5,22551.7
36544,-2.35085,-1.24733,0.727525,-107629,199318,42168.7
36545,-2.90712,-1.1001,-3.03561,58992,137451,-71380.3
36546,2.97826,0.379766,-1.11255,75189.4,-183346,65169.1
36547,0.141674,-1.84272,0.841942,-145702,96730.8,176639
36548,-1.06879,-0.410286,-2.11122,166221,149498,-138595
36549,0.534849,2.28506,1.39363,202364,-76449.3,43688.7
36550,-0.769731,-2.58086,0.502238,210134,-43128,-55165.5
36551,-2.25786,-0.284069,1.04954,-74003.3,-177958,-163416
36552,-1.57659,-2.58077,0.255318,-162916,105928,6566.49
36553,-0.916756,-1.6026,0.712993,226695,-52508.6,146445
36554,2.58911,0.215106,-3.01094,-124350,-54816.3,-116798
36555,-1.6859,2.52117,-0.955677,155132,51489.5,-94028.8
36556,2.10048,-0.353933,0.502523,-14367.3,-201723,176556
36557,2.6704,0.571053,1.02363,74109.7,-181825,-99488.2
36558,0.30695,1.83302,-0.50811,30557.2,-40483.1,-289664
36559,-0.838383,0.872972,1.72093,-193866,71680,-117184
36560,1.81698,0.410931,-0.72731,159410,-199432,108313
36561,-3.39902,-1.36709,0.503732,66557.1,-65085.7,147612
36562,2.17031,-0.204279,0.921232,56953.5,98645.6,-218180
36563,0.25481,1.26484,2.5577,-93181.6,155845,-93579.5
36564,-0.309183,3.38434,-0.642085,-9770.2,36277.8,179684
36565,-2.25809,1.21977,-0.207622,94127.5,191198,87315.7
36566,-2.84765,0.500331,-0.083963,36434,201752,-62750.6
36567,-0.809436,-0.837037,1.32101,-19999.2,-228566,-174784
36568,-0.694893,2.99501,1.70449,17370,94889.5,-153688
36569,1.29042,0.316924,0.971385,-170232,216630,128096
36570,-0.436309,-1.74633,-1.81042,209260,-95120.2,46262.8
36571,2.56225,0.611767,-0.387599,58036.6,-234891,5483.55
36572,-3.25052,1.13436,0.082168,-66214.7,-154168,-37498.4
36573,0.0691192,-1.83903,-0.155779,277528,59466.8,-110587
36574,-2.79847,-0.147508,0.441951,-7956.03,212171,77087.9
36575,1.49575,1.86253,2.67216,141647,26264.8,-99790.1
36576,0.0495655,-1.79346,1.61604,81432.6,161832,140180
36577,-1.48061,1.24203,0.423763,69152.8,163077,-216782
36578,-2.64315,-0.425791,-0.465282,46601.2,-221364,-41579
36579,-2.88375,-0.639807,-0.929241,12290.6,195064,-73371.1
36580,0.165034,0.967628,-1.68052,204313,-177474,-51760
36581,1.74876,-2.02963,-1.26645,-151404,-154155,5522.76
36582,0.142951,-1.9872,1.70832,224367,6097.8,-89531.2
36583,2.16627,1.05835,2.23316,3089.54,-167960,103032
36584,-1.72414,2.69906,-0.487809,-167275,-108886,-16727.6
36585,-1.90035,0.182978,0.586315,-30080.8,-241042,63912.6
36586,-1.63555,-1.82289,0.284731,-159670,134054,149097
36587,-2.33874,-0.559135,-2.42253,-116163,-17134.9,145712
36588,-0.00522996,-0.247508,-3.24607,-181197,-78949.2,-5032.7
36589,2.24829,1.22129,-0.331004,-103453,138587,152658
36590,-1.45505,0.89193,-2.03759,183945,-35559.8,-126020
36591,2.2665,0.95233,1.88869,-15398,-185476,95940.8
36592,-2.26109,-1.57529,1.52932,-74867.4,174443,68959.6
36593,-2.23086,0.590813,-0.286956,-62155,-247143,-6247.44
36594,-0.315171,0.748975,3.17297,-145347,97917.3,-10510.5
36595,-1.34011,-2.48957,0.869956,-190254,72328.2,-62195.8
36596,-0.853421,2.23571,0.257327,-231392,-62681.3,56032.3
36597,0.131074,-2.60232,-0.059516,226242,35020.1,-842.928
36598,2.7795,1.86877,1.16897,-78842.2,17586,160115
36599,3.03296,0.237075,-0.457238,33407.8,-185381,-87714.9
36600,2.50561,0.744984,1.34452,24770.3,-207621,63121.2
36601,-0.0639814,0.898901,2.22178,216301,91871.7,-52659.5
36602,2.8884,0.64995,-0.0139676,60336.4,-207878,-225.769
36603,-1.69967,-1.35398,-0.0254835,177600,-179894,29664.3
36604,0.324557,2.98465,0.16211,198190,-22511.4,-24861.7
36605,3.35445,1.97275,-0.128277,47969.9,-61269.2,143262
36606,-2.19731,1.85806,1.53288,-135471,-141256,11828.4
36607,2.47756,-1.63134,-0.674819,-126668,-159593,-36710.4
36608,-0.776137,-1.05131,2.65156,193855,-31372.3,57120.7
36609,-1.32671,-1.49226,-0.162427,-206359,145285,122759
36610,-0.864293,-2.56195,-0.492501,-141957,21348.9,177386
36611,-1.97747,1.45671,0.14122,39224.7,50150.9,233845
36612,-0.721009,2.44203,2.19189,-109459,-133871,86280.4
36613,-2.13935,-1.96161,-0.154743,-75182.1,29187.7,176240
36614,0.215668,-1.94341,0.806464,255829,34290,86748.8
36615,2.44243,1.8254,-1.10352,80555.2,-124707,126424
36616,-1.44281,2.95314,-1.19882,67543,-79242.4,-148441
36617,-1.23009,-1.17859,-2.06512,189483,-123494,10742.2
36618,-0.812381,0.102866,-1.94285,-257096,-16555.9,109944
36619,-0.91915,2.68409,1.05134,-61564.8,-65543.1,176846
36620,0.415444,-2.15451,-0.0328461,-154902,-99940.3,188971
36621,2.38199,0.728332,-0.397928,-25995.7,186810,131763
36622,1.73429,1.54709,1.90226,30161.5,158269,-139833
36623,2.14955,0.275894,0.648915,-61535,252925,-19518.5
36624,-2.68069,0.195793,1.31286,31541.9,183234,67312.5
36625,-0.543404,2.62149,-0.254585,-183153,-12363.5,127168
36626,2.44187,-0.293757,1.54689,104897,-111400,-152743
36627,-1.27813,-1.82462,-2.16527,-188662,88159.5,23126.5
36628,1.5111,-1.47531,1.61223,-82168,86892,186725
36629,0.807076,-3.2086,0.705775,-185641,-34505.2,-35240.8
36630,2.40072,-0.0673683,0.693403,22378,-127853,-195325
36631,0.90124,-1.84662,0.235445,-275606,-90199.1,-913.935
36632,0.524817,2.31352,0.404189,-32666.8,81876.5,-213463
36633,2.46979,0.218928,-1.28662,-27384.7,185128,90303.9
36634,0.925529,1.15865,-2.21112,122275,141739,89240.5
36635,-0.290874,-1.90168,0.504369,277981,-82568,-28438.1
36636,2.52996,-1.7542,-0.976714,-89896.3,-153969,76137.7
36637,-1.85054,-1.87743,-1.35285,-159986,75788.5,81124
36638,-0.620662,-2.71762,0.485085,-181635,38329.4,-93339.8
36639,-0.553688,-2.65865,1.04521,149797,-91045.3,-130285
36640,-2.66548,-0.968334,-0.435558,-40115.8,200329,-48301.7
36641,0.691819,1.51025,-1.47825,148297,-183111,-109088
36642,-2.90991,-1.80824,0.507241,100127,-150861,-30320.6
36643,-2.00949,1.21984,0.283476,148223,163781,-82792.5
36644,0.548944,-3.06659,-0.0813382,198587,31911.5,-847.373
36645,0.260822,-1.1929,-1.84172,-1727.96,-183422,167039
36646,-1.48979,-1.49636,-0.73251,-56076.8,178174,-183456
36647,-1.58729,1.97467,0.564178,-47105.4,71552.3,-228035
36648,0.0848212,-1.10632,2.68281,-97834.9,169837,96563.5
36649,0.796047,-0.437121,2.78009,-91479.4,166887,72858.4
36650,-0.534768,0.887031,0.346903,-244453,-305555,-45823.7
36651,-1.19034,1.67148,0.290082,-191094,-147464,-904.237
36652,-0.313258,-2.03349,0.51625,-92286.6,-84737.2,-244195
36653,-2.49534,-0.506556,0.0983059,-38397.7,202918,43530
36654,2.70311,0.846439,-0.229457,55415.3,-179322,-119706
36655,-1.2998,-3.14179,0.554191,-31678.3,12539.4,184701
36656,-2.36479,-2.5348,0.668614,122526,-124152,-17156.4
36657,0.675793,-0.946257,2.44904,210689,-20206.7,-65274.5
36658,0.182632,2.01379,-1.89984,-208908,42423,34586.1
36659,-0.341113,-1.89527,-0.8058,-124091,58401.7,-238118
36660,-2.79474,-1.16739,-0.205048,-29045.3,154212,-118551
36661,-1.607,-1.82581,-1.20145,6204.28,-162637,145974
36662,-2.82089,-1.52553,0.262412,127340,-146896,39738
36663,-1.71183,0.825648,-1.36586,84598.6,-69411,-227480
36664,-1.57248,-1.10626,-4.95305e-05,171566,-201554,2519.29
36665,-0.721519,0.0987201,2.74308,197449,-104753,37125.1
36666,1.88979,1.07035,1.84749,85441,-193551,24581.8
36667,-0.401327,2.17832,0.861896,175327,-14051.3,147405
36668,-0.767908,1.14257,-1.14845,-279693,-60099.2,102110
36669,-3.49866,-1.78789,0.146652,72490.3,-127306,-49480.2
36670,2.19823,0.443876,-1.36009,2580.12,212195,94267.8
36671,-0.0510453,-2.4948,-0.0725618,-211456,-14230.1,-101807
36672,-1.83934,1.57142,-2.22946,85709.3,166375,48078.7
36673,-2.56849,-1.87908,-1.01219,-53569.8,-35288.3,181858
36674,-2.45148,-0.893405,-0.30414,85004.8,-187867,-128858
36675,-2.30186,0.0408569,1.61638,-118426,-54026.3,-185345
36676,1.33366,2.61065,-0.172284,190471,-76663.9,-71196.2
36677,-0.326557,-0.904737,-2.87271,-111203,-161671,72580.2
36678,-2.81905,-1.51586,-0.522502,-78743.7,158887,40947.3
36679,0.845128,-2.37139,1.39125,180430,103179,36127.5
36680,-2.05672,-0.494593,0.984667,140702,-154309,118255
36681,1.79447,-2.67916,-0.894344,-40406.3,37133.7,-163158
36682,1.88382,-2.31513,0.113006,-173823,-114993,2806.45
36683,2.84466,-0.239373,-0.668716,50005.1,142677,156382
36684,-0.928202,-0.298924,-1.63756,-46521.6,-275276,73940.1
36685,1.39898,-1.8986,0.759237,-162811,-88361.1,151471
36686,3.27306,0.487553,0.126694,22743.6,10445.6,-186814
36687,-2.04662,1.65484,-1.01777,159839,89836.4,-130654
36688,0.863308,-0.551187,-2.13064,-75973.5,240105,-28348.2
36689,2.73519,1.23558,0.3426,-65313.4,168935,104176
36690,1.40377,0.394569,-2.14817,71039.6,-211345,41577.9
36691,0.567773,2.47531,2.35371,-150268,85959.6,-65360
36692,-0.605071,-2.72889,0.522521,-204933,65670.4,57229.7
36693,-0.680432,-2.3962,0.378599,82646.4,186.668,222545
36694,-1.35114,-0.150586,1.88702,-222295,19213.6,-115569
36695,3.28962,-1.50069,-0.32494,63955.5,161890,26899.7
36696,-3.33041,-0.387047,0.167253,-18660.7,190442,-3037.27
36697,2.59129,0.524321,-1.6047,52152.1,-141976,140469
36698,2.2054,-1.93095,1.07201,-133522,-57963.1,156920
36699,-1.21606,-1.10939,-1.48054,33542.6,227666,-95284.1
36700,-2.98974,0.457976,-0.104283,2756.28,101156,173928
36701,-1.88363,-1.82674,0.440783,-143136,160585,-49383.6
36702,-1.498,-2.00715,0.0603188,193372,-108229,5425.67
36703,2.09713,0.912368,-1.52845,45896.9,-213256,-8964.14
36704,0.313305,-3.05005,-0.52283,-150383,-28932.1,-142594
36705,-1.38609,1.45483,1.72335,54302.7,190317,-114302
36706,2.48536,0.322567,-0.16141,15336.5,-114397,-206411
36707,-1.53918,2.46873,0.196985,187693,73803.5,87860.3
36708,2.54586,1.62445,-0.205627,122939,-166741,-12679.7
36709,0.372374,-2.59105,-1.63485,167103,-48984.1,111646
36710,2.08078,-2.51965,-0.0987751,-134337,-113330,-81502.3
36711,2.08083,0.169337,-0.942229,72341.9,75284.5,237043
36712,-2.51943,0.980566,1.31142,-108056,-142987,-79498.3
36713,-2.66488,2.28473,0.448399,-121245,-124994,-54540
36714,3.51178,-1.07029,-0.212809,-43202.2,-169283,3430.91
36715,2.74483,1.41818,0.893269,-83618.8,174580,24802.5
36716,-0.148297,2.5081,-0.770544,-74966.9,62866.1,202211
36717,-1.30757,-0.662519,3.01151,122797,129550,77313.1
36718,-0.729882,-1.66236,1.00753,-127330,112105,217605
36719,-0.0625387,-2.21255,-1.95384,-186950,73563.6,-36264.4
36720,-0.23712,-0.410007,2.70149,228063,-57774,-1873.88
36721,-1.41971,-1.48184,0.0938991,171909,-210482,18056.6
36722,-2.8655,0.117064,-1.29027,-14047,-207913,1905.66
36723,1.3351,0.665158,2.05354,-116839,-180113,117408
36724,-0.286071,0.974626,-2.60021,148672,145695,32828.2
36725,-2.18165,-0.258252,-0.948707,-61944.5,-162164,161841
36726,-0.0255909,1.84887,-1.5414,127603,-130793,-156848
36727,0.583436,-2.38882,-0.28779,229403,66485.9,-34230.2
36728,-2.21038,2.69698,0.581092,-145438,-109460,-33931.1
36729,-2.99304,0.299228,0.406938,-8980.54,-173061,-110367
36730,2.12777,1.40639,0.724566,57124.3,42076,-229589
36731,0.643512,3.01966,0.424478,123685,-67501,148560
36732,-2.72978,-0.894006,0.974542,-38379.5,197372,71911.9
36733,3.65021,0.42611,-2.30971,-87279.7,-105727,-95617.7
36734,1.81056,1.94087,0.365,-160654,171642,29118
36735,-1.29949,-0.144837,-1.43828,116117,-228459,-47838.1
36736,-1.63648,1.50283,-2.31941,149878,-33926.1,-92327.2
36737,-1.73621,-2.47998,0.245921,177024,-113408,5595.19
36738,-0.0865114,-2.80688,1.31772,-169191,60180.8,90855.9
36739,0.215873,1.61338,-2.05571,-226160,46381.1,7055.07
36740,1.27764,-2.33475,0.497678,184073,120665,-31492.9
36741,2.63872,0.740022,-0.313112,96969.1,-183742,21465.4
36742,0.237211,2.00506,-0.3223,244061,-59551,-3920.34
36743,0.16656,-3.38505,-1.25999,40805.8,32284.7,-168626
36744,-2.15771,-0.429671,0.87181,-71121.1,200870,-103704
36745,-0.379066,-1.47451,2.67115,-57059.2,163062,62651
36746,-1.2521,1.55791,-1.17998,207630,-8665.71,-125165
36747,1.44447,1.84215,-0.96264,-161951,159413,-22745.7
36748,-1.59981,2.42419,2.18866,-80601.2,-138332,70457
36749,-1.23009,-0.115174,2.85422,-189938,38443.4,-83608.9
36750,-0.439873,-3.33545,-1.25695,162872,-27180,71328
36751,-2.04428,-2.33261,-1.83919,-117502,-14093.4,132783
36752,-1.45971,-2.38398,0.250419,189487,-85672.6,33672
36753,2.23026,-0.16229,0.763138,-103053,48601.9,205603
36754,-0.753233,2.11535,2.19641,106731,160848,-72663.5
36755,2.10285,-0.143323,-1.93842,98926.6,140312,112770
36756,1.09787,-1.62051,2.00692,-102985,115760,151442
36757,0.77078,2.89206,0.732344,-193196,22981.5,64329.2
36758,0.542927,1.96395,-1.58827,202594,-96470.4,-23383.9
36759,1.07031,-0.284732,-2.8922,-180944,50743.8,-78705.8
36760,-0.821716,-1.42487,2.38567,-218136,21301.8,-13787.1
36761,0.0752437,2.28899,-1.5674,126408,-98175.2,-140480
36762,3.05914,-0.00340999,0.665817,60665,-145224,-128385
36763,-0.50038,-2.47268,0.514432,-194611,-24499.4,-98870.5
36764,-2.8093,-0.187352,1.00748,-62915.9,137078,-157019
36765,0.106109,2.25671,-0.059142,-260927,-34674.1,-7677.28
36766,-1.58168,-0.313849,3.01202,-86237.1,139577,-94508.9
36767,2.14705,-1.11793,-0.960209,-48153.4,-184948,148518
36768,2.39109,-1.20981,0.745853,136187,171505,-60394
36769,-0.169747,-1.87188,-2.5026,-82366.7,-121211,124310
36770,-0.0279713,1.41125,2.13171,181696,-113108,93527.6
36771,-1.63555,2.21052,-1.1752,-117009,-142362,-101323
36772,-1.18303,-0.49325,1.43173,204051,-117673,113586
36773,-1.80388,1.89463,0.0307474,-138347,-174523,38854.9
36774,-3.0791,0.286502,0.24327,3107.38,195721,56213.7
36775,2.51559,-0.259743,1.82817,-68924.9,-177733,79905.9
36776,2.0683,0.565178,-0.231743,54643,-242761,-50882.4
36777,1.61237,0.188994,1.38391,170846,-156894,-139424
36778,0.104673,-2.41576,-1.60493,-177820,19017.6,-71621.8
36779,-2.09125,1.07583,1.42319,-121216,25056.9,-192276
36780,-1.58552,1.24954,-1.055,-32267.1,129019,218851
36781,-2.44386,1.41493,0.797931,-86679.7,-79378.8,-176817
36782,1.13788,1.578,0.945183,-215022,122874,-55904.2
36783,2.37071,0.957848,0.450679,69889.3,-215952,38309.8
36784,-1.22658,1.39428,-0.587313,175015,-22821.5,-218744
36785,-2.59233,-2.34309,-0.910433,-129812,17929.2,127996
36786,1.10207,0.793517,2.12426,-23612.8,239535,-47877.6
36787,2.31552,-1.84941,-0.24096,-87269,-100246,-170741
36788,-1.99754,-2.36587,-0.0271786,129482,-136178,-2127.86
36789,-0.744808,-2.6688,2.25863,-164209,39968.2,-56265.5
36790,-1.84231,-0.0994312,0.868263,-4372.55,-266195,-15093
36791,1.16518,2.95109,0.787367,-159661,61161.6,67180.8
36792,1.33194,-1.63902,-1.16499,205751,72014.6,63321.6
36793,-2.92458,0.825992,0.568014,75318.8,193315,-3603.28
36794,-0.907155,-2.10197,-1.79898,191643,-77225.3,13244.9
36795,-3.13,-0.184806,0.00125125,-32386.3,186711,71226
36796,-3.04979,0.997238,-0.0277237,18422.7,84093.8,-180686
36797,1.70487,-1.51588,0.292182,-167372,-181022,50160.9
36798,-2.39711,-0.937337,-0.613128,-50588.5,187200,-115265
36799,-2.62684,0.900936,0.883176,81163.3,191831,58814.1
36800,0.959109,-1.01747,2.88243,-110443,133227,94417.3
36801,-2.90961,0.936616,-0.749188,-12885.1,-71886.4,-192923
36802,0.354709,2.09586,-1.9387,77701.6,-141623,-147474
36803,0.707798,1.06916,-1.21251,-205067,197488,96579.8
36804,1.52165,0.286725,-2.63395,162475,-98146.6,81619.3
36805,1.29454,3.10985,-2.0165,-136886,-16505,-78721.7
36806,-0.584186,-2.85424,-2.01949,-78907.7,132056,-92693.8
36807,1.76363,-0.803362,0.0328974,84138.7,263583,-45551
36808,-1.17367,-1.24985,0.72868,144528,-61313.2,225766
36809,1.13476,1.68542,-0.0637828,188847,-188634,8759.54
36810,-1.07007,-2.274,-1.01597,48799.7,-97553.3,199719
36811,-0.429829,-2.05318,0.542254,-263978,4192.3,-24819.8
36812,-1.84967,-1.67913,-0.0832244,-150833,180180,3009.36
36813,-0.181009,1.72618,-0.949733,252062,17652.7,11256.5
36814,-2.38667,-0.304521,-0.681913,-91433,180340,119945
36815,0.699528,-2.71797,1.64931,-46039.5,111921,159511
36816,0.748338,-1.50029,1.26022,-94146.7,-210496,-136733
36817,-0.714534,-1.82749,-1.07837,246021,8408.42,-101216
36818,-0.985337,3.1217,-0.0389204,177590,76896.6,71039
36819,0.704971,2.68607,-0.378099,-190843,45643.9,-24062.1
36820,1.9944,-2.74326,-0.175942,173610,71376.2,3383.49
36821,1.6487,-1.72862,1.12915,152705,132513,-88641.5
36822,0.240126,2.38739,1.22105,238693,2939.12,3946.6
36823,-0.846161,-1.94297,0.862282,23672.3,87805,237027
36824,-1.97498,-1.81525,-0.18979,114586,-171225,110745
36825,-2.02883,-0.372837,0.260368,108223,-252419,22171.2
36826,-2.24208,-0.776597,-1.18368,62152.3,-213761,85682.8
36827,-0.433698,-1.8178,2.34206,-96379.1,153406,75878.1
36828,2.80398,0.114467,0.438264,-59369,167043,102964
36829,-1.13565,-2.09206,1.42386,-61430.6,115648,165533
36830,0.0892095,-1.53789,2.22497,71205.5,-189674,-116588
36831,0.139825,-2.87273,-0.00870445,205726,9419.91,410.765
36832,0.0946954,-0.220595,-2.50533,47153.3,-234647,7680.59
36833,2.14455,1.39756,0.240065,-63641.4,175685,-129479
36834,0.595722,2.61948,1.22367,-32806,72138.1,-187191
36835,0.14909,-1.44421,-3.26159,-3075.58,161297,-82589
36836,1.9373,-1.82996,1.68293,142946,117999,793.291
36837,0.381651,-0.942995,2.27239,75929.5,-190954,-66209.7
36838,-0.281978,2.65193,0.639097,186406,46448.5,-63078.3
36839,0.233973,-2.2204,0.435217,-242881,1389.93,-78184.1
36840,-1.09726,-2.8644,0.30054,-144418,88376.2,118488
36841,0.91392,-0.856459,2.71476,162303,-114831,-68773.7
36842,-0.920577,0.861931,-1.37545,-231393,78049.8,160518
